2025-07-02 10:09:17.783 [main] INFO  com.datacenter.extract.ExtractServiceApplication - Starting ExtractServiceApplication using Java 17.0.6 with PID 66761 (/Users/admin/workspace/AGENT/extract-service/target/classes started by admin in /Users/admin/workspace/AGENT/extract-service)
2025-07-02 10:42:49.967 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.OptimizedBusinessService - ✅ 业务处理成功 - RequestId: biz_1751424169965_6c0f, Duration: 2ms
2025-07-02 10:42:49.967 [ForkJoinPool.commonPool-worker-2] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 知识图谱增强处理成功 - 耗时: 2ms
2025-07-02 10:42:49.967 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: triples, 数据长度: 290
2025-07-02 10:42:49.968 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_triples_20250702_104249.json
2025-07-02 10:42:49.968 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:42:49.969 [ForkJoinPool.commonPool-worker-2] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:42:50.975 [reactor-http-nio-5] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: triples, KG模式: fusion, 文本长度: 9
2025-07-02 10:42:50.975 [ForkJoinPool.commonPool-worker-2] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: triples, KG模式: fusion, 数量: 1
2025-07-02 10:42:50.975 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.OptimizedBusinessService - 开始业务处理 - RequestId: biz_1751424170975_6fd5, KgMode: fusion, TextLength: 9
2025-07-02 10:42:50.976 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: triples, 数据长度: 290
2025-07-02 10:42:50.976 [ForkJoinPool.commonPool-worker-1] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_triples_20250702_104250.json
2025-07-02 10:42:50.977 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:42:50.977 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.OptimizedBusinessService - ✅ 业务处理成功 - RequestId: biz_1751424170975_6fd5, Duration: 2ms
2025-07-02 10:42:50.977 [ForkJoinPool.commonPool-worker-2] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 知识图谱增强处理成功 - 耗时: 2ms
2025-07-02 10:42:50.977 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: triples, 数据长度: 290
2025-07-02 10:42:50.977 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_triples_20250702_104250.json
2025-07-02 10:42:50.978 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:42:50.978 [ForkJoinPool.commonPool-worker-2] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:42:50.979 [reactor-http-nio-7] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: celebrity, KG模式: fusion, 文本长度: 10
2025-07-02 10:42:50.979 [ForkJoinPool.commonPool-worker-2] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: celebrity, KG模式: fusion, 数量: 1
2025-07-02 10:42:50.979 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.OptimizedBusinessService - 开始业务处理 - RequestId: biz_1751424170979_eb54, KgMode: fusion, TextLength: 10
2025-07-02 10:42:50.979 [reactor-http-nio-6] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: work, KG模式: fusion, 文本长度: 11
2025-07-02 10:42:50.979 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebrity, 数据长度: 217
2025-07-02 10:42:50.979 [ForkJoinPool.commonPool-worker-5] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: work, KG模式: fusion, 数量: 1
2025-07-02 10:42:50.979 [ForkJoinPool.commonPool-worker-5] INFO  c.d.extract.service.OptimizedBusinessService - 开始业务处理 - RequestId: biz_1751424170979_ee35, KgMode: fusion, TextLength: 11
2025-07-02 10:42:50.979 [ForkJoinPool.commonPool-worker-1] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_celebrity.json
2025-07-02 10:42:50.979 [ForkJoinPool.commonPool-worker-4] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: work, 数据长度: 217
2025-07-02 10:42:50.979 [ForkJoinPool.commonPool-worker-4] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_work.json
2025-07-02 10:42:50.979 [ForkJoinPool.commonPool-worker-1] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebrity_20250702_104250.json
2025-07-02 10:42:50.980 [ForkJoinPool.commonPool-worker-4] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_work_20250702_104250.json
2025-07-02 10:42:50.980 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:42:50.980 [ForkJoinPool.commonPool-worker-1] INFO  c.d.extract.service.OptimizedBusinessService - ✅ 业务处理成功 - RequestId: biz_1751424170979_eb54, Duration: 1ms
2025-07-02 10:42:50.980 [ForkJoinPool.commonPool-worker-2] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 知识图谱增强处理成功 - 耗时: 1ms
2025-07-02 10:42:50.980 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebrity, 数据长度: 217
2025-07-02 10:42:50.980 [ForkJoinPool.commonPool-worker-4] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:42:50.980 [ForkJoinPool.commonPool-worker-4] INFO  c.d.extract.service.OptimizedBusinessService - ✅ 业务处理成功 - RequestId: biz_1751424170979_ee35, Duration: 1ms
2025-07-02 10:42:50.980 [ForkJoinPool.commonPool-worker-2] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_celebrity.json
2025-07-02 10:42:50.980 [ForkJoinPool.commonPool-worker-5] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 知识图谱增强处理成功 - 耗时: 1ms
2025-07-02 10:42:50.980 [ForkJoinPool.commonPool-worker-5] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: work, 数据长度: 217
2025-07-02 10:42:50.980 [ForkJoinPool.commonPool-worker-5] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_work.json
2025-07-02 10:42:50.980 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebrity_20250702_104250.json
2025-07-02 10:42:50.981 [ForkJoinPool.commonPool-worker-5] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_work_20250702_104250.json
2025-07-02 10:42:50.981 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:42:50.981 [ForkJoinPool.commonPool-worker-2] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:42:50.981 [ForkJoinPool.commonPool-worker-5] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:42:50.981 [ForkJoinPool.commonPool-worker-5] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:43:17.968 [reactor-http-nio-8] INFO  c.d.extract.controller.AsyncExtractController - 🔧 收到MCP同步提取请求 - 类型: triples, 文本长度: 24
2025-07-02 10:43:17.969 [reactor-http-nio-8] INFO  com.datacenter.extract.service.ExtractMcpService - 📝 开始同步文本提取 - 类型: triples, 文本长度: 24
2025-07-02 10:43:17.969 [reactor-http-nio-8] INFO  com.datacenter.extract.service.ExtractMcpService - ✅ 单个文本提取成功 - 类型: triples, 耗时: 0ms
2025-07-02 10:43:18.982 [reactor-http-nio-8] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: celebritycelebrity, KG模式: fusion, 文本长度: 22
2025-07-02 10:43:18.982 [ForkJoinPool.commonPool-worker-5] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: celebritycelebrity, KG模式: fusion, 数量: 1
2025-07-02 10:43:18.982 [ForkJoinPool.commonPool-worker-5] INFO  c.d.extract.service.OptimizedBusinessService - 开始业务处理 - RequestId: biz_1751424198982_6e4d, KgMode: fusion, TextLength: 22
2025-07-02 10:43:18.983 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebritycelebrity, 数据长度: 292
2025-07-02 10:43:18.983 [ForkJoinPool.commonPool-worker-2] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_celebritycelebrity.json
2025-07-02 10:43:18.984 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebritycelebrity_20250702_104318.json
2025-07-02 10:43:18.985 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:43:18.985 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.OptimizedBusinessService - ✅ 业务处理成功 - RequestId: biz_1751424198982_6e4d, Duration: 3ms
2025-07-02 10:43:18.985 [ForkJoinPool.commonPool-worker-5] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 知识图谱增强处理成功 - 耗时: 3ms
2025-07-02 10:43:18.985 [ForkJoinPool.commonPool-worker-5] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebritycelebrity, 数据长度: 292
2025-07-02 10:43:18.985 [ForkJoinPool.commonPool-worker-5] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_celebritycelebrity.json
2025-07-02 10:43:18.986 [ForkJoinPool.commonPool-worker-5] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebritycelebrity_20250702_104318.json
2025-07-02 10:43:18.986 [ForkJoinPool.commonPool-worker-5] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:43:18.986 [ForkJoinPool.commonPool-worker-5] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:43:19.993 [reactor-http-nio-8] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: triples, KG模式: fusion, 文本长度: 20
2025-07-02 10:43:19.993 [ForkJoinPool.commonPool-worker-5] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: triples, KG模式: fusion, 数量: 1
2025-07-02 10:43:19.993 [ForkJoinPool.commonPool-worker-5] INFO  c.d.extract.service.OptimizedBusinessService - 开始业务处理 - RequestId: biz_1751424199993_4847, KgMode: fusion, TextLength: 20
2025-07-02 10:43:19.994 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: triples, 数据长度: 290
2025-07-02 10:43:19.994 [ForkJoinPool.commonPool-worker-2] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_triples_20250702_104319.json
2025-07-02 10:43:19.995 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:43:19.995 [ForkJoinPool.commonPool-worker-2] INFO  c.d.extract.service.OptimizedBusinessService - ✅ 业务处理成功 - RequestId: biz_1751424199993_4847, Duration: 2ms
2025-07-02 10:43:19.995 [ForkJoinPool.commonPool-worker-5] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 知识图谱增强处理成功 - 耗时: 2ms
2025-07-02 10:43:19.995 [ForkJoinPool.commonPool-worker-5] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: triples, 数据长度: 290
2025-07-02 10:43:19.995 [ForkJoinPool.commonPool-worker-5] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_triples_20250702_104319.json
2025-07-02 10:43:19.996 [ForkJoinPool.commonPool-worker-5] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:43:19.996 [ForkJoinPool.commonPool-worker-5] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:43:21.003 [reactor-http-nio-8] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: work, KG模式: batch, 文本长度: 31
2025-07-02 10:43:21.003 [ForkJoinPool.commonPool-worker-5] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: work, KG模式: batch, 数量: 1
2025-07-02 10:43:21.003 [ForkJoinPool.commonPool-worker-5] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: work, 数据长度: 217
2025-07-02 10:43:21.003 [ForkJoinPool.commonPool-worker-5] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_work.json
2025-07-02 10:43:21.004 [ForkJoinPool.commonPool-worker-5] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_work_20250702_104321.json
2025-07-02 10:43:21.004 [ForkJoinPool.commonPool-worker-5] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:43:21.004 [ForkJoinPool.commonPool-worker-5] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:43:22.012 [reactor-http-nio-8] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: celebrity, KG模式: fusion, 文本长度: 20
2025-07-02 10:43:22.012 [ForkJoinPool.commonPool-worker-5] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: celebrity, KG模式: fusion, 数量: 1
2025-07-02 10:43:22.013 [ForkJoinPool.commonPool-worker-5] INFO  c.d.extract.service.OptimizedBusinessService - 开始业务处理 - RequestId: biz_1751424202013_c71a, KgMode: fusion, TextLength: 20
2025-07-02 10:43:22.013 [ForkJoinPool.commonPool-worker-5] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebrity, 数据长度: 217
2025-07-02 10:43:22.013 [ForkJoinPool.commonPool-worker-5] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_celebrity.json
2025-07-02 10:43:22.014 [ForkJoinPool.commonPool-worker-5] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebrity_20250702_104322.json
2025-07-02 10:43:22.014 [ForkJoinPool.commonPool-worker-5] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:43:22.014 [ForkJoinPool.commonPool-worker-5] INFO  c.d.extract.service.OptimizedBusinessService - ✅ 业务处理成功 - RequestId: biz_1751424202013_c71a, Duration: 1ms
2025-07-02 10:43:22.014 [ForkJoinPool.commonPool-worker-5] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 知识图谱增强处理成功 - 耗时: 1ms
2025-07-02 10:43:22.014 [ForkJoinPool.commonPool-worker-5] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebrity, 数据长度: 217
2025-07-02 10:43:22.014 [ForkJoinPool.commonPool-worker-5] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_celebrity.json
2025-07-02 10:43:22.014 [ForkJoinPool.commonPool-worker-5] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebrity_20250702_104322.json
2025-07-02 10:43:22.015 [ForkJoinPool.commonPool-worker-5] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:43:22.015 [ForkJoinPool.commonPool-worker-5] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
